"game_id","platform_id","game_title","moby_score","total_moby_score_votes","registered_users_moby_score_votes","moby_rank"
"35,361","3","Empire Earth (Limited Collector's Edition)","null","null","null","null"
"35,364","3","X-15-1","null","null","null","null"
"35,366","84","Boxhead: A Halloween Special","1.93","3","3","null"
"35,367","3","Jenny's Fish Shop","null","null","null","null"
"35,368","3","Larva Mortus","4.00","1","1","null"
"35,368","74","Larva Mortus","null","null","null","null"
"35,370","44","Fantasy Aquarium by DS","null","null","null","null"
"35,371","44","Aquarium by DS","null","null","null","null"
"35,372","44","Diary Girl: Organize, Chat, Play Everyday","null","null","null","null"
"35,375","3","Grand Theft Auto Collection","4.00","2","2","null"
"35,376","3","Last Day of Work Complete Pack","null","null","null","null"
"35,377","15","Cyber Spin","null","null","null","null"
"35,382","3","I Was In The War","3.50","1","1","null"
"35,383","28","Pac-Man Arcade","null","null","null","null"
"35,384","84","Final Ninja","2.00","1","1","null"
"35,385","28","Space Invaders Arcade","null","null","null","null"
"35,386","84","Dirk Valentine and the Fortress of Steam","4.17","1","1","null"
"35,387","3","Kryzta","3.50","1","1","null"
"35,388","28","Asteroids DC+","null","null","null","null"
"35,389","28","Berzerk","null","null","null","null"
"35,390","28","Return of Mario Bros.","null","null","null","null"
"35,391","82","Order Up!","null","null","null","76.00"
"35,392","28","Galaxian Arcade","null","null","null","null"
"35,393","28","Combat Rock","null","null","null","null"
"35,394","3","Forgotten Riddles: The Moonlight Sonatas","null","null","null","null"
"35,395","3","Mysterious City: Golden Prague, The","1.60","1","1","null"
"35,396","3","Avoid the Evil Space Eel","2.88","2","2","null"
"35,397","82","Magnetica Twist","null","null","null","71.00"
"35,401","3","Cabela's Alaskan Adventures","null","null","null","null"
"35,401","7","Cabela's Alaskan Adventures","null","null","null","null"
"35,401","69","Cabela's Alaskan Adventures","null","null","null","48.00"
"35,402","10","Smurfs' Nightmare, The","null","null","null","null"
"35,402","11","Smurfs' Nightmare, The","3.60","1","1","null"
"35,403","11","Star Ocean: Blue Sphere","3.62","2","2","null"
"35,405","5","Diva X: Ariana","null","null","null","null"
"35,406","3","The Dark Eye: Drakensang","4.10","9","9","78.00"
"35,407","3","The Dark Eye: Drakensang (Limited Collector's Edition)","4.00","1","1","null"
"35,409","3","Aces of the Galaxy","3.20","1","1","null"
"35,409","69","Aces of the Galaxy","null","null","null","75.00"
"35,415","28","Missile Command TB","null","null","null","null"
"35,416","3","Chocolate Castle","null","null","null","null"
"35,416","74","Chocolate Castle","null","null","null","null"
"35,419","7","PopCap Hits! Vol 2","null","null","null","null"
"35,420","7","PopCap Hits! Vol 1","null","null","null","null"
"35,421","69","Geometry Wars: Retro Evolved 2","4.45","4","4","89.00"
"35,422","69","SoulCalibur IV","3.11","5","5","86.00"
"35,422","81","SoulCalibur IV","4.43","5","5","85.00"
"35,423","3","Bau AG: Entwerfen Planen Bauen","null","null","null","null"
"35,427","7","Soul Nomad & the World Eaters","null","null","null","73.00"
"35,429","69","Geon: Emotions","null","null","null","61.00"
"35,429","81","Geon: Emotions","null","null","null","null"
"35,430","3","Happy Tree Friends: False Alarm","3.00","1","1","null"
"35,430","69","Happy Tree Friends: False Alarm","3.57","2","2","44.00"
"35,431","3","Sid Meier's Civilization IV Add-On-Doppelpack","null","null","null","null"
"35,432","3","Virtual Skipper 2","null","null","null","75.00"
"35,433","3","Tomb Raider III: Adventures in India","4.00","1","1","null"
"35,434","69","SoulCalibur IV (Premium Edition)","null","null","null","null"
"35,434","81","SoulCalibur IV (Premium Edition)","2.50","2","2","null"
"35,436","84","Bloxorz","null","null","null","null"
"35,437","3","American McGee's Grimm: A Boy Learns What Fear Is","2.81","7","7","55.00"
"35,440","3","Eternity's Child","2.09","2","2","null"
"35,441","5","Diva X: Rebecca","null","null","null","null"
"35,443","74","Bumbler","null","null","null","null"
"35,449","6","Countdown Vampires","null","null","null","null"
"35,450","1","Bang! Howdy","null","null","null","null"
"35,450","3","Bang! Howdy","4.80","1","1","null"
"35,450","74","Bang! Howdy","null","null","null","null"
"35,451","3","Die Siedler IV: Die Neue Welt","null","null","null","null"
"35,452","3","Gum Droppers","null","null","null","null"
"35,453","3","Mystery of the Crystal Portal, The","null","null","null","null"
"35,455","3","PictoWords","null","null","null","null"
"35,456","3","Sheeplings","null","null","null","null"
"35,456","74","Sheeplings","null","null","null","null"
"35,457","1","Spandex Force","null","null","null","null"
"35,457","3","Spandex Force","null","null","null","null"
"35,457","74","Spandex Force","null","null","null","null"
"35,458","3","Smashing Pumpkins","null","null","null","null"
"35,459","2","Rebel Runner - Operation: Digital Code","2.20","1","1","null"
"35,460","1","Professor Fizzwizzle and the Molten Mystery","null","null","null","null"
"35,460","3","Professor Fizzwizzle and the Molten Mystery","null","null","null","null"
"35,460","74","Professor Fizzwizzle and the Molten Mystery","null","null","null","null"
"35,463","3","Stench Mechanics","4.00","1","1","null"
"35,464","27","Jail War","null","null","null","null"
"35,465","27","Java Jim in Square Shaped Trouble","null","null","null","null"
"35,466","27","Night Racer","null","null","null","null"
"35,467","3","Settlers: Heritage of Kings - Expansion Disc, The","null","null","null","62.00"
"35,468","3","Die Siedler IV: Community Pack","null","null","null","null"
"35,469","3","Fedora Spade: The Last Job","3.60","1","1","null"
"35,470","3","Calamity Annie","4.40","2","2","null"
"35,471","16","Lost World: Jurassic Park, The","3.94","3","3","null"
"35,472","3","Hikkikomori Quest","2.75","2","2","null"
"35,473","1","Software Tycoon: Der Spielemanager","null","null","null","null"
"35,473","3","Software Tycoon: Der Spielemanager","1.67","1","1","null"
"35,473","19","Software Tycoon: Der Spielemanager","null","null","null","null"
"35,473","74","Software Tycoon: Der Spielemanager","null","null","null","null"
"35,474","27","Castor","null","null","null","null"
"35,475","27","D.I.S.C.","null","null","null","null"
"35,476","16","Jurassic Park: Rampage Edition","3.25","2","2","66.00"
"35,478","24","Pacman on E's","3.83","1","1","null"
"35,479","22","6-in-1","null","null","null","null"
"35,480","24","Sam in Monster's Garden","2.33","1","1","null"
"35,481","1","Amazing Brain Train!, The","null","null","null","null"
"35,481","3","Amazing Brain Train!, The","null","null","null","null"
"35,481","74","Amazing Brain Train!, The","null","null","null","null"
"35,482","24","Maelstrom","1.17","1","1","null"
"35,483","24","Twot Tot and the Mansion of Madness","1.80","1","1","null"
"35,484","84","Leo Steel and the Aztek Gold","2.00","1","1","null"
"35,485","84","Candy & Clyde","3.80","2","2","null"
"35,486","41","Android One: The Reactor Run","null","null","null","null"
"35,486","60","Android One: The Reactor Run","null","null","null","null"
"35,487","27","Nova","null","null","null","null"
"35,488","2","Wizardry Trilogy 2","null","null","null","null"
"35,492","2","Super Bubble Mania","null","null","null","null"
"35,494","27","Nova 2","null","null","null","null"
"35,495","84","Hurricane Airfire","3.00","1","1","null"
"35,497","27","Mafia","null","null","null","null"
"35,498","3","Beijing 2008","3.17","1","1","57.00"
"35,498","69","Beijing 2008","null","null","null","60.00"
"35,498","81","Beijing 2008","null","null","null","63.00"
"35,499","7","NCAA Football 09","null","null","null","null"
"35,499","69","NCAA Football 09","null","null","null","80.00"
"35,499","81","NCAA Football 09","null","null","null","81.00"
"35,500","3","10,000 Games","null","null","null","null"
"35,501","3","Season Match","null","null","null","null"
"35,502","84","Trick or Treat XTreme","2.50","1","1","null"
"35,503","84","Butt Scan","4.25","1","1","null"
"35,504","7","MLB Power Pros 2008","null","null","null","67.00"
"35,504","82","MLB Power Pros 2008","2.83","1","1","79.00"
"35,506","3","Choke on my Groundhog, YOU BASTARD ROBOTS","3.70","2","2","null"
"35,508","84","Bounty Killers","null","null","null","null"
"35,509","84","Play And Win !!!","null","null","null","null"
"35,510","27","Empire!","2.60","1","1","null"
"35,510","41","Empire!","null","null","null","null"
"35,511","69","FIFA Street 3","null","null","null","65.00"
"35,511","81","FIFA Street 3","null","null","null","65.00"
"35,512","84","Bad Egg","2.00","1","1","null"
"35,517","84","Loved Up!","null","null","null","null"
"35,518","3","Valhalla Chronicles","null","null","null","null"
"35,520","44","Woodleys Summer Sports, The","null","null","null","null"
"35,521","84","Achilles","2.33","3","3","null"
"35,523","3","Settlers: Heritage of Kings - Legends Expansion Disc, The","null","null","null","null"
"35,526","7","Nitrobike","2.00","1","1","null"
"35,526","82","Nitrobike","5.00","1","1","50.00"
"35,527","2","Phenomenon","null","null","null","null"
"35,528","7","Rollercoaster World","1.20","1","1","null"
"35,529","3","Braid","4.49","15","15","89.00"
"35,529","69","Braid","4.40","10","10","91.00"
"35,529","74","Braid","4.40","2","2","null"
"35,529","81","Braid","3.80","1","1","null"
"35,530","3","World Mosaics","null","null","null","null"
"35,530","74","World Mosaics","null","null","null","null"
"35,531","3","Enchanted Fairy Friends: Secret of the Fairy Queen","null","null","null","null"
"35,532","27","Bigfoot","null","null","null","null"
"35,532","41","Bigfoot","null","null","null","null"
"35,532","60","Bigfoot","null","null","null","null"
"35,533","27","Armourdillo","null","null","null","null"
"35,534","27","Laced Tiles","null","null","null","null"
"35,535","81","Buzz!: Quiz TV","3.40","1","1","79.00"
"35,536","3","Sequence: Sand Castle","null","null","null","null"
"35,539","64","Reset Generation","null","null","null","null"
"35,539","84","Reset Generation","null","null","null","null"
"35,539","89","Reset Generation","null","null","null","null"
"35,541","3","Sweet Tooth To Go","2.25","1","1","null"
"35,543","3","Limited Games: Darkseed II & Time Gate: Knight's Chase","null","null","null","null"
"35,545","3","American McGee's Grimm: Little Red Riding Hood","2.11","4","4","null"
"35,548","3","Puzzle Hero","null","null","null","null"
"35,550","84","Enchanted Forest","3.67","1","1","null"
"35,551","2","Ajax","null","null","null","null"
"35,551","27","Ajax","null","null","null","null"
"35,551","41","Ajax","null","null","null","null"
"35,551","60","Ajax","null","null","null","null"
"35,553","3","Pocket Tanks: Nano Expansion Pack","null","null","null","null"
"35,553","74","Pocket Tanks: Nano Expansion Pack","null","null","null","null"
"35,554","3","Pocket Tanks Deluxe (Collector's Edition)","5.00","1","1","null"
"35,554","74","Pocket Tanks Deluxe (Collector's Edition)","null","null","null","null"
"35,555","3","Pocket Tanks: Acid Expansion Pack","null","null","null","null"
"35,555","74","Pocket Tanks: Acid Expansion Pack","null","null","null","null"
"35,556","3","Pocket Tanks: Magic Expansion Pack","null","null","null","null"
"35,556","74","Pocket Tanks: Magic Expansion Pack","null","null","null","null"
"35,557","3","Pocket Tanks: Laser Expansion Pack","null","null","null","null"
"35,557","74","Pocket Tanks: Laser Expansion Pack","null","null","null","null"
"35,558","3","Pocket Tanks: Rocket Expansion Pack","null","null","null","null"
"35,558","74","Pocket Tanks: Rocket Expansion Pack","null","null","null","null"
"35,559","3","Battle Team 2","null","null","null","null"
"35,561","84","Matrix Rampage","null","null","null","null"
"35,564","6","Saber Marionette J: Battle Sabers (Doki Doki Otomesou)","null","null","null","null"
"35,565","12","Lara Croft Tomb Raider: Legend","4.00","1","1","null"
"35,569","16","Socket","3.83","2","2","null"
"35,570","16","Vapor Trail","3.70","2","2","null"
"35,572","2","SimCity De Luxe","null","null","null","null"
"35,572","19","SimCity De Luxe","null","null","null","null"
"35,573","3","Fisher-Price Great Adventures: Wild Western Town","3.40","1","1","null"
"35,573","5","Fisher-Price Great Adventures: Wild Western Town","null","null","null","null"
"35,573","74","Fisher-Price Great Adventures: Wild Western Town","null","null","null","null"
"35,574","84","Phantom Mansion: Spectrum of Souls - Chapter 1: The Red Chamber","null","null","null","null"
"35,575","3","Wishbone and the Amazing Odyssey","4.07","2","2","null"
"35,575","5","Wishbone and the Amazing Odyssey","null","null","null","null"
"35,575","74","Wishbone and the Amazing Odyssey","3.86","1","1","null"
"35,576","3","Time to Ride: Saddles & Stables","3.00","1","1","null"
"35,577","3","SnakeSlider","null","null","null","null"
"35,578","27","Karate Ace","null","null","null","null"
"35,579","3","Unicorn Castle, The","null","null","null","null"
"35,580","3","Disney's Hot Shots: Swampberry Sling","4.00","1","1","null"
"35,581","3","Incadia","null","null","null","null"
"35,581","64","Incadia","null","null","null","null"
"35,583","3","Strong Bad's Cool Game for Attractive People: Episode 1 - Homestar Ruiner","4.21","5","5","73.00"
"35,583","82","Strong Bad's Cool Game for Attractive People: Episode 1 - Homestar Ruiner","4.71","4","4","75.00"
"35,584","84","Dance Dance Karnov","2.13","2","2","null"
"35,585","84","St. Paul's Invaders","null","null","null","null"
"35,586","27","Shanghai Warriors","1.75","1","1","null"
"35,586","41","Shanghai Warriors","null","null","null","null"
"35,587","3","Yard Sale Hidden Treasures: Sunnyville","null","null","null","null"
"35,587","74","Yard Sale Hidden Treasures: Sunnyville","null","null","null","null"
"35,587","86","Yard Sale Hidden Treasures: Sunnyville","null","null","null","null"
"35,590","44","Fire Emblem: Shadow Dragon","3.56","6","6","80.00"
"35,592","84","Hobson's Choice","null","null","null","null"
"35,593","6","Capcom Generation: Dai 3 Shuu Koko ni Rekishi Hajimaru","null","null","null","null"
"35,593","23","Capcom Generation: Dai 3 Shuu Koko ni Rekishi Hajimaru","null","null","null","null"
"35,594","22","De-Block","null","null","null","null"
"35,596","3","Elf Bowling: Hawaiian Vacation","null","null","null","null"
